chrome,2022-05-08 18:25:39.020000,sleeping,117530624,26182676480,76804096,216186880
chrome,2022-05-08 18:25:40.350000,sleeping,83746816,26117771264,64806912,139571200
chrome,2022-05-09 18:08:03.670000,sleeping,145510400,26182922240,90456064,300113920
chrome,2022-05-09 18:23:50.780000,sleeping,121921536,26189340672,88895488,210374656
chrome,2022-05-09 18:23:50.820000,sleeping,255807488,26237673472,94642176,418594816
chrome,2022-05-09 18:23:50.850000,sleeping,124768256,26189651968,90468352,225067008
chrome,2022-05-09 18:23:51.690000,sleeping,91435008,26171392000,73928704,168427520
chrome,2022-05-09 23:40:50.770000,sleeping,83525632,26182922240,71811072,162271232
chrome,2022-05-09 23:40:56.190000,sleeping,59674624,26087981056,47886336,73519104
chrome,2022-05-10 17:55:01.960000,sleeping,274550784,26231246848,105066496,716886016
chrome,2022-05-10 20:41:56.980000,sleeping,133615616,26185650176,86876160,297693184
chrome,2022-05-11 20:53:03,sleeping,138719232,26236407808,95748096,309121024
chrome,2022-05-13 10:23:39.010000,sleeping,164356096,26273185792,92602368,490782720
chrome,2022-05-13 10:23:44.550000,sleeping,91066368,26171084800,71086080,168124416
chrome,2022-05-13 10:23:44.570000,sleeping,107048960,26204782592,74452992,224559104
chrome,2022-05-13 10:23:44.770000,sleeping,89423872,26171076608,67809280,167849984
chrome,2022-05-13 14:17:38.650000,sleeping,132534272,26219888640,94412800,273813504
loop5,2022-05-13 14:35:22.090000,sleeping,0,0,0,0
loop25,2022-05-13 14:35:22.540000,sleeping,0,0,0,0
gnome-calendar,2022-05-14 23:03:21.110000,sleeping,29589504,882057216,16969728,84848640
chrome,2022-05-15 20:10:01.210000,sleeping,134590464,26185650176,86966272,264351744
gvfsd-http,2022-05-15 21:55:55.260000,sleeping,9801728,286793728,8466432,26722304
chrome,2022-05-16 19:50:17.970000,sleeping,261464064,26181435392,88743936,487555072
chrome,2022-05-16 23:17:30.480000,sleeping,288038912,26228736000,114610176,592027648
cupsd,2022-05-17 12:08:14.330000,sleeping,0,0,0,0
cups-browsed,2022-05-17 12:08:14.340000,sleeping,0,0,0,0
xfsalloc,2022-05-17 12:10:18.220000,idle,0,0,0,0
xfs_mru_cache,2022-05-17 12:10:18.220000,idle,0,0,0,0
jfsIO,2022-05-17 12:10:18.230000,sleeping,0,0,0,0
jfsCommit,2022-05-17 12:10:18.230000,sleeping,0,0,0,0
jfsCommit,2022-05-17 12:10:18.230000,sleeping,0,0,0,0
jfsCommit,2022-05-17 12:10:18.230000,sleeping,0,0,0,0
jfsCommit,2022-05-17 12:10:18.230000,sleeping,0,0,0,0
jfsCommit,2022-05-17 12:10:18.230000,sleeping,0,0,0,0
jfsCommit,2022-05-17 12:10:18.230000,sleeping,0,0,0,0
jfsCommit,2022-05-17 12:10:18.230000,sleeping,0,0,0,0
jfsCommit,2022-05-17 12:10:18.230000,sleeping,0,0,0,0
jfsSync,2022-05-17 12:10:18.230000,sleeping,0,0,0,0
chrome,2022-05-17 14:44:31.640000,sleeping,632631296,26238193664,119357440,853876736
chrome,2022-05-18 13:00:35.400000,sleeping,187650048,26201399296,114872320,328056832
chrome,2022-05-18 13:06:25.300000,sleeping,209383424,26222235648,111443968,337612800
gnome-terminal-server,2022-05-18 13:12:15.900000,sleeping,61153280,847945728,44208128,67121152
bash,2022-05-18 13:12:16.100000,sleeping,5439488,11284480,3596288,1904640
fish,2022-05-18 13:12:32.450000,sleeping,12083200,254017536,6463488,39952384
code,2022-05-18 13:14:12.650000,sleeping,176795648,22360322048,121589760,374890496
code,2022-05-18 13:14:12.660000,sleeping,46739456,17555939328,38772736,8658944
code,2022-05-18 13:14:12.670000,sleeping,46972928,17555939328,39018496,8658944
chrome_crashpad_handler,2022-05-18 13:14:12.770000,sleeping,2424832,17211887616,2228224,17645568
code,2022-05-18 13:14:12.970000,sleeping,63057920,17627549696,53968896,77541376
code,2022-05-18 13:14:13.060000,sleeping,273879040,41388871680,130605056,523210752
code,2022-05-18 13:14:13.660000,sleeping,83517440,17736085504,68665344,228999168
code,2022-05-18 13:14:14.600000,sleeping,149250048,30631141376,98201600,345219072
code,2022-05-18 13:14:14.850000,sleeping,74698752,21923758080,57835520,111927296
sh,2022-05-18 13:14:17.460000,sleeping,544768,2678784,475136,323584
vsls-agent,2022-05-18 13:14:17.460000,sleeping,81301504,3625279488,50102272,127737856
chrome,2022-05-18 13:24:47.290000,sleeping,174366720,26223464448,108638208,282210304
chrome,2022-05-18 13:24:47.860000,sleeping,117583872,26180149248,82247680,200523776
kworker/4:2-events,2022-05-18 13:30:36.890000,idle,0,0,0,0
bash,2022-05-18 13:43:17.760000,sleeping,5464064,11284480,3629056,1904640
kworker/6:0-events,2022-05-18 13:52:35.660000,idle,0,0,0,0
bash,2022-05-18 16:58:18.980000,sleeping,6266880,11714560,3952640,2334720
code,2022-05-18 16:59:14.080000,sleeping,361353216,21937127424,65048576,521584640
code,2022-05-18 16:59:14.570000,sleeping,75911168,21941067776,58626048,127205376
code,2022-05-18 16:59:17.890000,sleeping,157454336,21898588160,59191296,319766528
irq/128-mei_me,2022-05-18 17:18:57.430000,sleeping,0,0,0,0
chrome,2022-05-18 17:19:55.230000,sleeping,325603328,30553747456,120811520,546168832
kworker/2:0-events,2022-05-18 17:24:10.180000,idle,0,0,0,0
chrome,2022-05-18 17:47:54.930000,sleeping,428888064,26233417728,117538816,598818816
chrome,2022-05-18 17:51:47.520000,sleeping,204660736,26247442432,121094144,334958592
kworker/u16:2-ext4-rsv-conversion,2022-05-18 18:25:45.870000,idle,0,0,0,0
kworker/5:1-events,2022-05-18 18:26:09.790000,idle,0,0,0,0
